experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,88,succeeded,,0.10924680644212392,0.20205728360417544,0.028319269345116138,0.09795966626127327,0.5211809789588494,12.956192947999625,984576,0.685757652038681,1.0202514959388025,4.684411763743065,0,0.07218044901015774,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00088
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,99,succeeded,,0.0779436791579439,0.1637259071248356,0.028353524461816687,0.05987317262669225,0.4588209554580801,13.21757827700003,984576,0.6614137841228751,0.9790975465776441,4.9295260997018895,0,0.31832979301638237,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00099
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7,111,succeeded,,0.08174315761357138,0.16594771589126744,0.028355591321507733,0.07260787502365669,0.31048137682414156,13.30000236800015,984576,0.6513198053934481,1.0106254084432584,4.510363620418331,0,-0.1088599718130207,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7/seed_00111
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7u,11,succeeded,,0.14083498841617031,0.2164136236546177,0.028362629497807282,0.20452034181862921,0.3261819146546231,12.897174076000283,984576,0.6992081145936134,0.9638765751058067,4.679430752156066,0,0.026278006415140713,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7u/seed_00011
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7u,22,succeeded,,0.11219029465404824,0.2500129344916526,0.028355357347163733,0.047453373302290366,0.6084365181973163,25.676562873999956,984576,0.7351653328158637,1.0090075000739982,3.969971614366405,0,0.16457898444517172,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7u/seed_00022
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7u,33,succeeded,,0.1052149915545208,0.2386900970851089,0.02835796797528179,0.04103464861088659,0.3956030461475474,22.609771478999846,984576,0.7009057595900836,0.9940765421602624,4.976396436197012,0,0.014977439385840846,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7u/seed_00033
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7u,44,succeeded,,0.12677736324709532,0.2381031550756576,0.028361000513578764,0.059426236002376565,0.27856260153206475,23.453125980000095,984576,0.6857446999744049,1.0098238664910586,4.492008024258796,0,0.20126582252843178,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7u/seed_00044
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7u,55,succeeded,,0.13509352434213878,0.2680358306374341,0.028360438796938024,0.05119077403902382,0.35243225964416836,13.157254344999728,984576,0.6600581648207495,1.0754117179774694,4.524017280483977,0,0.19943798389638623,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7u/seed_00055
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7u,66,succeeded,,0.09149677726048967,0.22450677486476378,0.028362673715091213,0.11121926216563693,0.28972881496513425,23.51603045899992,984576,0.7174711358365411,0.973998335360195,4.739701425541726,0,0.18041217364989748,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7u/seed_00066
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m7u,77,succeeded,,0.10285816529709568,0.3119655305885923,0.02835921765897712,0.17797303824736507,0.2790544089635249,23.586695456000143,984576,0.688150959540487,0.9586275447432231,4.357757608601838,0,0.14016466517617684,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m7u/seed_00077
